serialno,sample_geog,age,race,sex,AGEP,SEX,RAC1P
2011000235016,1,20 to 35,white,male,28,1,1
2011000235734,1,20 to 35,white,male,20,1,1
2011000241905,1,20 to 35,white,male,34,1,1
2011000255229,1,20 to 35,white,male,35,1,1
2011000266629,1,20 to 35,white,male,32,1,1
2011000267155,1,20 to 35,white,male,25,1,1
2011000278923,1,20 to 35,white,male,20,1,1
2011000313436,1,20 to 35,white,male,24,1,1
2011000314371,1,20 to 35,white,male,32,1,1
2011000350664,1,20 to 35,white,male,33,1,1
2011000366843,1,20 to 35,white,male,24,1,1
2011000372038,1,20 to 35,white,male,24,1,1
2011000372038,1,20 to 35,white,male,23,1,1
2011000375494,1,20 to 35,white,male,34,1,1
2011000390668,1,20 to 35,white,male,23,1,1
2011000391896,1,20 to 35,white,male,21,1,1
2011000404468,1,20 to 35,white,male,34,1,1
2011000428716,1,20 to 35,white,male,33,1,1
2011000435898,1,20 to 35,white,male,30,1,1
2011000439274,1,20 to 35,white,male,20,1,1
2011000446392,1,20 to 35,white,male,27,1,1
2011000463352,1,20 to 35,white,male,23,1,1
2011000484697,1,20 to 35,white,male,20,1,1
2011000487311,1,20 to 35,white,male,30,1,1
2011000510144,1,20 to 35,white,male,30,1,1
2011000512016,1,20 to 35,white,male,20,1,1
2011000516864,1,20 to 35,white,male,30,1,1
2011000517557,1,20 to 35,white,male,29,1,1
2011000554454,1,20 to 35,white,male,23,1,1
2011000573713,1,20 to 35,white,male,29,1,1
2011000588087,1,20 to 35,white,male,29,1,1
2011000588493,1,20 to 35,white,male,27,1,1
2011000589811,1,20 to 35,white,male,23,1,1
2011000598475,1,20 to 35,white,male,25,1,1
2011000603930,1,20 to 35,white,male,22,1,1
2011000605079,1,20 to 35,white,male,24,1,1
2011000616810,1,20 to 35,white,male,25,1,1
2011000629262,1,20 to 35,white,male,35,1,1
2011000643459,1,20 to 35,white,male,25,1,1
2011000666800,1,20 to 35,white,male,20,1,1
2011000677570,1,20 to 35,white,male,26,1,1
2011000684999,1,20 to 35,white,male,26,1,1
2011000686854,1,20 to 35,white,male,31,1,1
2011000696927,1,20 to 35,white,male,24,1,1
2011000715762,1,20 to 35,white,male,29,1,1
2011000735431,1,20 to 35,white,male,27,1,1
2011000753271,1,20 to 35,white,male,32,1,1
2011000755817,1,20 to 35,white,male,26,1,1
2011000760788,1,20 to 35,white,male,21,1,1
2011000770205,1,20 to 35,white,male,35,1,1
2011000777602,1,20 to 35,white,male,35,1,1
2011000790038,1,20 to 35,white,male,23,1,1
2011000801400,1,20 to 35,white,male,28,1,1
2011000806266,1,20 to 35,white,male,21,1,1
2011000813501,1,20 to 35,white,male,24,1,1
2011000867385,1,20 to 35,white,male,24,1,1
2011000878428,1,20 to 35,white,male,32,1,1
2011000879305,1,20 to 35,white,male,31,1,1
2011000882391,1,20 to 35,white,male,26,1,1
2011000893372,1,20 to 35,white,male,22,1,1
2011000897976,1,20 to 35,white,male,27,1,1
2011000931502,1,20 to 35,white,male,24,1,1
2011000936877,1,20 to 35,white,male,27,1,1
2011000957574,1,20 to 35,white,male,21,1,1
2011000958889,1,20 to 35,white,male,25,1,1
2011000960334,1,20 to 35,white,male,20,1,1
2011001005156,1,20 to 35,white,male,20,1,1
2011001007387,1,20 to 35,white,male,29,1,1
2011001035392,1,20 to 35,white,male,24,1,1
2011001039868,1,20 to 35,white,male,35,1,1
2011001046683,1,20 to 35,white,male,28,1,1
2011001049470,1,20 to 35,white,male,20,1,1
2011001062577,1,20 to 35,white,male,33,1,1
2011001069775,1,20 to 35,white,male,31,1,1
2011001071724,1,20 to 35,white,male,24,1,1
2011001075812,1,20 to 35,white,male,23,1,1
2011001078549,1,20 to 35,white,male,28,1,1
2011001086480,1,20 to 35,white,male,21,1,1
2011001092718,1,20 to 35,white,male,32,1,1
2011001099305,1,20 to 35,white,male,32,1,1
2011001108106,1,20 to 35,white,male,23,1,1
2011001109265,1,20 to 35,white,male,34,1,1
2011001110185,1,20 to 35,white,male,20,1,1
2011001121075,1,20 to 35,white,male,35,1,1
2011001130093,1,20 to 35,white,male,24,1,1
2011001136878,1,20 to 35,white,male,30,1,1
2011001139535,1,20 to 35,white,male,25,1,1
2011001165795,1,20 to 35,white,male,20,1,1
2011001179189,1,20 to 35,white,male,21,1,1
2011001218399,1,20 to 35,white,male,27,1,1
2011001218795,1,20 to 35,white,male,26,1,1
2011001220916,1,20 to 35,white,male,31,1,1
2011001227615,1,20 to 35,white,male,35,1,1
2011001228418,1,20 to 35,white,male,20,1,1
2011001230835,1,20 to 35,white,male,20,1,1
2011001234050,1,20 to 35,white,male,31,1,1
2011001244898,1,20 to 35,white,male,20,1,1
2011001248847,1,20 to 35,white,male,25,1,1
2011001253298,1,20 to 35,white,male,22,1,1
2011001261935,1,20 to 35,white,male,23,1,1
2011001267802,1,20 to 35,white,male,29,1,1
2011001268359,1,20 to 35,white,male,27,1,1
2011001271000,1,20 to 35,white,male,25,1,1
2011001271000,1,20 to 35,white,male,29,1,1
2011001272082,1,20 to 35,white,male,29,1,1
2011001272082,1,20 to 35,white,male,26,1,1
2011001272082,1,20 to 35,white,male,23,1,1
2011001276718,1,20 to 35,white,male,27,1,1
2011001292015,1,20 to 35,white,male,28,1,1
2011001294922,1,20 to 35,white,male,31,1,1
2011001297011,1,20 to 35,white,male,24,1,1
2011001297011,1,20 to 35,white,male,21,1,1
2011001305059,1,20 to 35,white,male,22,1,1
2011001309040,1,20 to 35,white,male,25,1,1
2011001315539,1,20 to 35,white,male,26,1,1
2011001321022,1,20 to 35,white,male,30,1,1
2011001325632,1,20 to 35,white,male,20,1,1
2011001340175,1,20 to 35,white,male,28,1,1
2011001344554,1,20 to 35,white,male,28,1,1
2011001391785,1,20 to 35,white,male,33,1,1
2011001402024,1,20 to 35,white,male,30,1,1
2011001403529,1,20 to 35,white,male,22,1,1
2011001405224,1,20 to 35,white,male,28,1,1
2011001406288,1,20 to 35,white,male,28,1,1
2011001439018,1,20 to 35,white,male,20,1,1
2011001439758,1,20 to 35,white,male,29,1,1
2011001440423,1,20 to 35,white,male,22,1,1
2011001454250,1,20 to 35,white,male,35,1,1
2011001458782,1,20 to 35,white,male,24,1,1
2012000013083,1,above 60,white,male,70,1,1
2012000015932,1,above 60,white,male,71,1,1
2012000020730,1,above 60,white,male,84,1,1
2012000023543,1,above 60,white,male,89,1,1
2012000027798,1,above 60,white,male,71,1,1
2012000037734,1,above 60,white,male,66,1,1
2012000042558,1,above 60,white,male,69,1,1
2012000058856,1,above 60,white,male,64,1,1
2012000062123,1,above 60,white,male,68,1,1
2012000069249,1,above 60,white,male,73,1,1
2012000069987,1,above 60,white,male,83,1,1
2012000080206,1,above 60,white,male,69,1,1
2012000080746,1,above 60,white,male,71,1,1
2012000084780,1,above 60,white,male,65,1,1
2012000085190,1,above 60,white,male,83,1,1
2012000085844,1,above 60,white,male,73,1,1
2012000107708,1,above 60,white,male,93,1,1
2012000123743,1,above 60,white,male,82,1,1
2012000145353,1,above 60,white,male,71,1,1
2012000148650,1,above 60,white,male,68,1,1
2012000148650,1,above 60,white,male,64,1,1
2012000148650,1,above 60,white,male,63,1,1
2012000156429,1,above 60,white,male,77,1,1
2012000157312,1,above 60,white,male,80,1,1
2012000176132,1,above 60,white,male,82,1,1
2012000192937,1,above 60,white,male,62,1,1
2012000197969,1,above 60,white,male,70,1,1
2012000227693,1,above 60,white,male,69,1,1
2012000237939,1,above 60,white,male,80,1,1
2012000259944,1,above 60,white,male,65,1,1
2012000263657,1,above 60,white,male,68,1,1
2012000264884,1,above 60,white,male,76,1,1
2012000298718,1,above 60,white,male,83,1,1
2012000298890,1,above 60,white,male,61,1,1
2012000302556,1,above 60,white,male,73,1,1
2012000316809,1,above 60,white,male,73,1,1
2012000320501,1,above 60,white,male,63,1,1
2012000330590,1,above 60,white,male,68,1,1
2012000344558,1,above 60,white,male,67,1,1
2012000350089,1,above 60,white,male,79,1,1
2012000355347,1,above 60,white,male,76,1,1
2012000362009,1,above 60,white,male,75,1,1
2012000363311,1,above 60,white,male,65,1,1
2012000373532,1,above 60,white,male,75,1,1
2012000378526,1,above 60,white,male,71,1,1
2012000390684,1,above 60,white,male,79,1,1
2012000423888,1,above 60,white,male,70,1,1
2012000440853,1,above 60,white,male,74,1,1
2012000459714,1,above 60,white,male,75,1,1
2012000461826,1,above 60,white,male,77,1,1
2012000470458,1,above 60,white,male,72,1,1
2012000472638,1,above 60,white,male,62,1,1
2012000475995,1,above 60,white,male,86,1,1
2012000475995,1,above 60,white,male,62,1,1
2012000511613,1,above 60,white,male,76,1,1
2012000515400,1,above 60,white,male,75,1,1
2012000528095,1,above 60,white,male,68,1,1
2012000534130,1,above 60,white,male,66,1,1
2012000540787,1,above 60,white,male,64,1,1
2012000557015,1,above 60,white,male,73,1,1
2012000560006,1,above 60,white,male,74,1,1
2012000570001,1,above 60,white,male,66,1,1
2012000572193,1,above 60,white,male,71,1,1
2012000576394,1,above 60,white,male,63,1,1
2012000580252,1,above 60,white,male,62,1,1
2012000594802,1,above 60,white,male,78,1,1
2012000605571,1,above 60,white,male,65,1,1
2012000639666,1,above 60,white,male,63,1,1
2012000643802,1,above 60,white,male,73,1,1
2012000645204,1,above 60,white,male,70,1,1
2012000660576,1,above 60,white,male,82,1,1
2012000672353,1,above 60,white,male,74,1,1
2012000676676,1,above 60,white,male,63,1,1
2012000682090,1,above 60,white,male,80,1,1
2012000703375,1,above 60,white,male,80,1,1
2012000709482,1,above 60,white,male,70,1,1
2012000735739,1,above 60,white,male,79,1,1
2012000770278,1,above 60,white,male,71,1,1
2012000796526,1,above 60,white,male,73,1,1
2012000814308,1,above 60,white,male,75,1,1
2012000826178,1,above 60,white,male,76,1,1
2012000835483,1,above 60,white,male,68,1,1
2012000853550,1,above 60,white,male,69,1,1
2012000857997,1,above 60,white,male,66,1,1
2012000865268,1,above 60,white,male,88,1,1
2012000885349,1,above 60,white,male,68,1,1
2012000886536,1,above 60,white,male,76,1,1
2012000888965,1,above 60,white,male,65,1,1
2012000891550,1,above 60,white,male,65,1,1
2012000902083,1,above 60,white,male,70,1,1
2012000908734,1,above 60,white,male,65,1,1
2012000927474,1,above 60,white,male,64,1,1
2012000944344,1,above 60,white,male,68,1,1
2012000953696,1,above 60,white,male,86,1,1
2012000954652,1,above 60,white,male,66,1,1
2012000956292,1,above 60,white,male,65,1,1
2012000962236,1,above 60,white,male,67,1,1
2012000966242,1,above 60,white,male,87,1,1
2012000982219,1,above 60,white,male,72,1,1
2012000985479,1,above 60,white,male,62,1,1
2012000986997,1,above 60,white,male,65,1,1
2012000996261,1,above 60,white,male,66,1,1
2012001043047,1,above 60,white,male,71,1,1
2012001053608,1,above 60,white,male,64,1,1
2012001070248,1,above 60,white,male,86,1,1
2012001075207,1,above 60,white,male,76,1,1
2012001076644,1,above 60,white,male,77,1,1
2012001099163,1,above 60,white,male,75,1,1
2012001101744,1,above 60,white,male,66,1,1
2012001108592,1,above 60,white,male,77,1,1
2012001112038,1,above 60,white,male,90,1,1
2012001117761,1,above 60,white,male,81,1,1
2012001122966,1,above 60,white,male,68,1,1
2012001124312,1,above 60,white,male,81,1,1
2012001124403,1,above 60,white,male,64,1,1
2012001138834,1,above 60,white,male,69,1,1
2012001140432,1,above 60,white,male,79,1,1
2012001153520,1,above 60,white,male,77,1,1
2012001156099,1,above 60,white,male,65,1,1
2012001170240,1,above 60,white,male,84,1,1
2012001192624,1,above 60,white,male,63,1,1
2012001195371,1,above 60,white,male,72,1,1
2012001212746,1,above 60,white,male,76,1,1
2012001230256,1,above 60,white,male,65,1,1
2012001238017,1,above 60,white,male,67,1,1
2012001239889,1,above 60,white,male,67,1,1
2012001248951,1,above 60,white,male,75,1,1
2012001267676,1,above 60,white,male,69,1,1
2012001271347,1,above 60,white,male,71,1,1
2012001273219,1,above 60,white,male,86,1,1
2012001279657,1,above 60,white,male,67,1,1
2012001283024,1,above 60,white,male,66,1,1
2012001294629,1,above 60,white,male,73,1,1
2012001305659,1,above 60,white,male,62,1,1
2012001313243,1,above 60,white,male,61,1,1
2012001316482,1,above 60,white,male,67,1,1
2012001320556,1,above 60,white,male,69,1,1
2012001321648,1,above 60,white,male,64,1,1
2012001325500,1,above 60,white,male,81,1,1
2012001338583,1,above 60,white,male,72,1,1
2012001342902,1,above 60,white,male,70,1,1
2012001346205,1,above 60,white,male,61,1,1
2012001351796,1,above 60,white,male,81,1,1
2012001372477,1,above 60,white,male,67,1,1
2012001373767,1,above 60,white,male,72,1,1
2012001379752,1,above 60,white,male,66,1,1
2012001388754,1,above 60,white,male,78,1,1
2012001413889,1,above 60,white,male,64,1,1
2012001430978,1,above 60,white,male,63,1,1
2012001431667,1,above 60,white,male,68,1,1
2012001452276,1,above 60,white,male,69,1,1
2012001457553,1,above 60,white,male,70,1,1
2012001475377,1,above 60,white,male,62,1,1
2012001484916,1,above 60,white,male,66,1,1
2012001485469,1,above 60,white,male,81,1,1
2012001486615,1,above 60,white,male,70,1,1
2012001492407,1,above 60,white,male,68,1,1
2013000004270,1,above 60,white,male,65,1,1
2013000004518,1,above 60,white,male,83,1,1
2013000006433,1,above 60,white,male,69,1,1
2013000006778,1,above 60,white,male,83,1,1
2013000008371,1,above 60,white,male,82,1,1
2013000008631,1,above 60,white,male,61,1,1
2013000040037,1,above 60,white,male,67,1,1
2013000056980,1,above 60,white,male,62,1,1
2013000057102,1,above 60,white,male,73,1,1
2013000062196,1,above 60,white,male,81,1,1
2013000075446,1,above 60,white,male,68,1,1
2013000079824,1,above 60,white,male,71,1,1
2013000092909,1,above 60,white,male,86,1,1
2013000103912,1,above 60,white,male,69,1,1
2013000105596,1,above 60,white,male,71,1,1
2013000115647,1,above 60,white,male,64,1,1
2013000121351,1,above 60,white,male,66,1,1
2013000138064,1,above 60,white,male,64,1,1
2013000164345,1,above 60,white,male,67,1,1
2013000165882,1,above 60,white,male,93,1,1
2013000170151,1,above 60,white,male,65,1,1
2013000174533,1,above 60,white,male,77,1,1
2013000207926,1,above 60,white,male,76,1,1
2013000233430,1,above 60,white,male,65,1,1
2013000250605,1,above 60,white,male,61,1,1
2013000261569,1,above 60,white,male,74,1,1
2013000269836,1,above 60,white,male,64,1,1
2013000280634,1,above 60,white,male,77,1,1
2013000281683,1,above 60,white,male,87,1,1
2013000305036,1,above 60,white,male,93,1,1
2013000306447,1,above 60,white,male,61,1,1
2013000309505,1,above 60,white,male,76,1,1
2013000318243,1,above 60,white,male,67,1,1
2013000322992,1,above 60,white,male,63,1,1
2013000341295,1,above 60,white,male,69,1,1
2013000351823,1,above 60,white,male,69,1,1
2013000352239,1,above 60,white,male,65,1,1
2013000356930,1,above 60,white,male,77,1,1
2013000381799,1,above 60,white,male,63,1,1
2013000382022,1,above 60,white,male,69,1,1
2013000394924,1,above 60,white,male,70,1,1
2013000402122,1,above 60,white,male,68,1,1
2013000411109,1,above 60,white,male,75,1,1
2013000412343,1,above 60,white,male,70,1,1
2013000432323,1,above 60,white,male,66,1,1
2013000434693,1,above 60,white,male,62,1,1
2013000436043,1,above 60,white,male,63,1,1
2013000442559,1,above 60,white,male,79,1,1
2013000452041,1,above 60,white,male,81,1,1
2013000478778,1,above 60,white,male,73,1,1
2013000496446,1,above 60,white,male,70,1,1
2013000501521,1,above 60,white,male,61,1,1
2013000515533,1,above 60,white,male,63,1,1
2013000518509,1,above 60,white,male,66,1,1
2013000525903,1,above 60,white,male,73,1,1
2013000529951,1,above 60,white,male,70,1,1
2013000533292,1,above 60,white,male,61,1,1
2013000540072,1,above 60,white,male,66,1,1
2013000557778,1,above 60,white,male,80,1,1
2013000584732,1,above 60,white,male,62,1,1
2013000592083,1,above 60,white,male,65,1,1
2013000608992,1,above 60,white,male,76,1,1
2013000612943,1,above 60,white,male,63,1,1
2013000615382,1,above 60,white,male,82,1,1
2013000620703,1,above 60,white,male,70,1,1
2013000624942,1,above 60,white,male,64,1,1
2013000626624,1,above 60,white,male,69,1,1
2013000638236,1,above 60,white,male,83,1,1
2013000646022,1,above 60,white,male,71,1,1
2013000674428,1,above 60,white,male,71,1,1
2013000678979,1,above 60,white,male,74,1,1
2013000691086,1,above 60,white,male,65,1,1
2013000693412,1,above 60,white,male,81,1,1
2013000700399,1,above 60,white,male,69,1,1
2013000713924,1,above 60,white,male,66,1,1
2013000714004,1,above 60,white,male,67,1,1
2013000725467,1,above 60,white,male,73,1,1
2013000748821,1,above 60,white,male,79,1,1
2013000761728,1,above 60,white,male,69,1,1
2013000771184,1,above 60,white,male,70,1,1
2013000773549,1,above 60,white,male,71,1,1
2013000788457,1,above 60,white,male,74,1,1
2013000793473,1,above 60,white,male,76,1,1
2013000803359,1,above 60,white,male,76,1,1
2013000803597,1,above 60,white,male,84,1,1
2013000823343,1,above 60,white,male,72,1,1
2013000828590,1,above 60,white,male,68,1,1
2013000832973,1,above 60,white,male,70,1,1
2013000833069,1,above 60,white,male,71,1,1
2013000835294,1,above 60,white,male,75,1,1
2013000842056,1,above 60,white,male,79,1,1
2013000842628,1,above 60,white,male,69,1,1
2013000845210,1,above 60,white,male,70,1,1
2013000846784,1,above 60,white,male,83,1,1
2013000864540,1,above 60,white,male,87,1,1
2013000867582,1,above 60,white,male,63,1,1
2013000874253,1,above 60,white,male,67,1,1
2013000885686,1,above 60,white,male,62,1,1
2013000890559,1,above 60,white,male,64,1,1
2013000893356,1,above 60,white,male,93,1,1
2013000903621,1,above 60,white,male,76,1,1
2013000926969,1,above 60,white,male,63,1,1
2013000944569,1,above 60,white,male,68,1,1
2013000947363,1,above 60,white,male,66,1,1
2013000952721,1,above 60,white,male,62,1,1
2013000958478,1,above 60,white,male,78,1,1
2013000970004,1,above 60,white,male,75,1,1
2013000979813,1,above 60,white,male,69,1,1
2013000995707,1,above 60,white,male,67,1,1
2013001003699,1,above 60,white,male,85,1,1
2013001011376,1,above 60,white,male,69,1,1
2013001011767,1,above 60,white,male,93,1,1
2013001035694,1,above 60,white,male,80,1,1
2013001062148,1,above 60,white,male,66,1,1
2013001065375,1,above 60,white,male,77,1,1
2013001070490,1,above 60,white,male,86,1,1
2013001078741,1,above 60,white,male,81,1,1
2013001079368,1,above 60,white,male,68,1,1
2013001121532,1,above 60,white,male,63,1,1
2013001130045,1,above 60,white,male,71,1,1
2013001132731,1,above 60,white,male,80,1,1
2013001149660,1,above 60,white,male,85,1,1
2013001153415,1,above 60,white,male,63,1,1
2013001175984,1,above 60,white,male,70,1,1
2013001178397,1,above 60,white,male,63,1,1
2013001182599,1,above 60,white,male,65,1,1
2013001185076,1,above 60,white,male,67,1,1
2013001195013,1,above 60,white,male,77,1,1
2013001199697,1,above 60,white,male,61,1,1
2013001218551,1,above 60,white,male,73,1,1
2013001222530,1,above 60,white,male,65,1,1
2013001232525,1,above 60,white,male,82,1,1
2013001256798,1,above 60,white,male,69,1,1
2013001264257,1,above 60,white,male,64,1,1
2013001269851,1,above 60,white,male,70,1,1
2013001270414,1,above 60,white,male,70,1,1
2013001280411,1,above 60,white,male,76,1,1
2013001281476,1,above 60,white,male,68,1,1
2013001283881,1,above 60,white,male,93,1,1
2013001285958,1,above 60,white,male,71,1,1
2013001287905,1,above 60,white,male,74,1,1
2013001293370,1,above 60,white,male,63,1,1
2013001319024,1,above 60,white,male,73,1,1
2013001319513,1,above 60,white,male,64,1,1
2013001338343,1,above 60,white,male,82,1,1
2013001340629,1,above 60,white,male,84,1,1
2013001341048,1,above 60,white,male,68,1,1
2013001347175,1,above 60,white,male,75,1,1
2013001350246,1,above 60,white,male,71,1,1
2013001351656,1,above 60,white,male,80,1,1
2013001353110,1,above 60,white,male,73,1,1
2013001361748,1,above 60,white,male,66,1,1
2013001367242,1,above 60,white,male,78,1,1
2013001368472,1,above 60,white,male,71,1,1
2013001395128,1,above 60,white,male,86,1,1
2013001414198,1,above 60,white,male,66,1,1
2013001416036,1,above 60,white,male,70,1,1
2013001417018,1,above 60,white,male,68,1,1
2013001449828,1,above 60,white,male,88,1,1
2013001459913,1,above 60,white,male,85,1,1
2013001475652,1,above 60,white,male,63,1,1
